query_id,user_id,benchmark_tier,query_type,seed_rank,seed_event_id,relation,expanded_event_id,is_first_discovery,expansion_rank,is_high_memory_load
tokyo_32545_relational_between,32545,stress_test,relational_between,5,2018_661988__event_003,SELF,2018_661988__event_003,True,11,True
tokyo_32545_relational_between,32545,stress_test,relational_between,5,2018_661988__event_003,PREVIOUS,2018_661988__event_002,True,12,True
tokyo_325605_relational_between,325605,stress_test,relational_between,1,2018_3674427__event_002,SELF,2018_3674427__event_002,True,1,True
tokyo_325605_relational_between,325605,stress_test,relational_between,1,2018_3674427__event_002,PREVIOUS,2018_3674427__event_001,True,2,True
tokyo_325605_relational_between,325605,stress_test,relational_between,1,2018_3674427__event_002,NEXT,2018_3674427__event_003,True,3,True
tokyo_325605_relational_between,325605,stress_test,relational_between,2,2018_3674455__event_001,SELF,2018_3674455__event_001,True,4,True
tokyo_325605_relational_between,325605,stress_test,relational_between,2,2018_3674455__event_001,NEXT,2018_3674455__event_002,True,5,True
tokyo_325605_relational_between,325605,stress_test,relational_between,3,2018_3674422__event_001,SELF,2018_3674422__event_001,True,6,True
tokyo_325605_relational_between,325605,stress_test,relational_between,3,2018_3674422__event_001,NEXT,2018_3674422__event_002,True,7,True
tokyo_325605_relational_between,325605,stress_test,relational_between,4,2018_3674408__event_002,SELF,2018_3674408__event_002,True,8,True
tokyo_325605_relational_between,325605,stress_test,relational_between,4,2018_3674408__event_002,PREVIOUS,2018_3674408__event_001,True,9,True
tokyo_325605_relational_between,325605,stress_test,relational_between,5,2018_3674480__event_002,SELF,2018_3674480__event_002,True,10,True
tokyo_325605_relational_between,325605,stress_test,relational_between,5,2018_3674480__event_002,PREVIOUS,2018_3674480__event_001,True,11,True
tokyo_325605_relational_between,325605,stress_test,relational_between,5,2018_3674480__event_002,NEXT,2018_3674480__event_003,True,12,True
tokyo_328941_relational_between,328941,stress_test,relational_between,1,2018_3694438__event_001,SELF,2018_3694438__event_001,True,1,False
tokyo_328941_relational_between,328941,stress_test,relational_between,1,2018_3694438__event_001,NEXT,2018_3694438__event_002,True,2,False
tokyo_328941_relational_between,328941,stress_test,relational_between,2,2018_3694436__event_003,SELF,2018_3694436__event_003,True,3,False
tokyo_328941_relational_between,328941,stress_test,relational_between,2,2018_3694436__event_003,PREVIOUS,2018_3694436__event_002,True,4,False
tokyo_328941_relational_between,328941,stress_test,relational_between,3,2018_3694436__event_002,SELF,2018_3694436__event_002,False,,False
tokyo_328941_relational_between,328941,stress_test,relational_between,3,2018_3694436__event_002,PREVIOUS,2018_3694436__event_001,True,5,False
tokyo_328941_relational_between,328941,stress_test,relational_between,3,2018_3694436__event_002,NEXT,2018_3694436__event_003,False,,False
tokyo_328941_relational_between,328941,stress_test,relational_between,4,2018_3694439__event_001,SELF,2018_3694439__event_001,True,6,False
tokyo_328941_relational_between,328941,stress_test,relational_between,4,2018_3694439__event_001,NEXT,2018_3694439__event_002,True,7,False
tokyo_328941_relational_between,328941,stress_test,relational_between,5,2018_3694430__event_001,SELF,2018_3694430__event_001,True,8,False
tokyo_328941_relational_between,328941,stress_test,relational_between,5,2018_3694430__event_001,NEXT,2018_3694430__event_002,True,9,False
tokyo_339444_relational_between,339444,stress_test,relational_between,1,2018_3757165__event_004,SELF,2018_3757165__event_004,True,1,False
tokyo_339444_relational_between,339444,stress_test,relational_between,1,2018_3757165__event_004,PREVIOUS,2018_3757165__event_003,True,2,False
tokyo_339444_relational_between,339444,stress_test,relational_between,1,2018_3757165__event_004,NEXT,2018_3757165__event_005,True,3,False
tokyo_339444_relational_between,339444,stress_test,relational_between,2,2018_3757175__event_001,SELF,2018_3757175__event_001,True,4,False
tokyo_339444_relational_between,339444,stress_test,relational_between,2,2018_3757175__event_001,NEXT,2018_3757175__event_002,True,5,False
tokyo_339444_relational_between,339444,stress_test,relational_between,3,2018_3757165__event_005,SELF,2018_3757165__event_005,False,,False
tokyo_339444_relational_between,339444,stress_test,relational_between,3,2018_3757165__event_005,PREVIOUS,2018_3757165__event_004,False,,False
tokyo_339444_relational_between,339444,stress_test,relational_between,3,2018_3757165__event_005,NEXT,2018_3757165__event_006,True,6,False
tokyo_339444_relational_between,339444,stress_test,relational_between,4,2018_3757169__event_001,SELF,2018_3757169__event_001,True,7,False
tokyo_339444_relational_between,339444,stress_test,relational_between,4,2018_3757169__event_001,NEXT,2018_3757169__event_002,True,8,False
tokyo_339444_relational_between,339444,stress_test,relational_between,5,2018_3757165__event_007,SELF,2018_3757165__event_007,True,9,False
tokyo_339444_relational_between,339444,stress_test,relational_between,5,2018_3757165__event_007,PREVIOUS,2018_3757165__event_006,False,,False
tokyo_339444_relational_between,339444,stress_test,relational_between,5,2018_3757165__event_007,NEXT,2018_3757165__event_008,True,10,False
tokyo_342180_relational_between,342180,stress_test,relational_between,1,2018_3773299__event_002,SELF,2018_3773299__event_002,True,1,True
tokyo_342180_relational_between,342180,stress_test,relational_between,1,2018_3773299__event_002,PREVIOUS,2018_3773299__event_001,True,2,True
tokyo_342180_relational_between,342180,stress_test,relational_between,1,2018_3773299__event_002,NEXT,2018_3773299__event_003,True,3,True
tokyo_342180_relational_between,342180,stress_test,relational_between,2,2018_3773318__event_001,SELF,2018_3773318__event_001,True,4,True
tokyo_342180_relational_between,342180,stress_test,relational_between,2,2018_3773318__event_001,NEXT,2018_3773318__event_002,True,5,True
tokyo_342180_relational_between,342180,stress_test,relational_between,3,2018_3773299__event_003,SELF,2018_3773299__event_003,False,,True
tokyo_342180_relational_between,342180,stress_test,relational_between,3,2018_3773299__event_003,PREVIOUS,2018_3773299__event_002,False,,True
tokyo_342180_relational_between,342180,stress_test,relational_between,4,2018_3773299__event_001,SELF,2018_3773299__event_001,False,,True
tokyo_342180_relational_between,342180,stress_test,relational_between,4,2018_3773299__event_001,NEXT,2018_3773299__event_002,False,,True
tokyo_342180_relational_between,342180,stress_test,relational_between,5,2018_3773313__event_001,SELF,2018_3773313__event_001,True,6,True
tokyo_342180_relational_between,342180,stress_test,relational_between,5,2018_3773313__event_001,NEXT,2018_3773313__event_002,True,7,True
tokyo_34258_relational_between,34258,stress_test,relational_between,1,2018_698482__event_003,SELF,2018_698482__event_003,True,1,False
tokyo_34258_relational_between,34258,stress_test,relational_between,1,2018_698482__event_003,PREVIOUS,2018_698482__event_002,True,2,False
tokyo_34258_relational_between,34258,stress_test,relational_between,1,2018_698482__event_003,NEXT,2018_698482__event_004,True,3,False
tokyo_34258_relational_between,34258,stress_test,relational_between,2,2018_698472__event_007,SELF,2018_698472__event_007,True,4,False
tokyo_34258_relational_between,34258,stress_test,relational_between,2,2018_698472__event_007,PREVIOUS,2018_698472__event_006,True,5,False
tokyo_34258_relational_between,34258,stress_test,relational_between,2,2018_698472__event_007,NEXT,2018_698472__event_008,True,6,False
tokyo_34258_relational_between,34258,stress_test,relational_between,3,2018_698472__event_009,SELF,2018_698472__event_009,True,7,False
tokyo_34258_relational_between,34258,stress_test,relational_between,3,2018_698472__event_009,PREVIOUS,2018_698472__event_008,False,,False
tokyo_34258_relational_between,34258,stress_test,relational_between,3,2018_698472__event_009,NEXT,2018_698472__event_010,True,8,False
tokyo_34258_relational_between,34258,stress_test,relational_between,4,2018_698467__event_003,SELF,2018_698467__event_003,True,9,False
tokyo_34258_relational_between,34258,stress_test,relational_between,4,2018_698467__event_003,PREVIOUS,2018_698467__event_002,True,10,False
tokyo_34258_relational_between,34258,stress_test,relational_between,4,2018_698467__event_003,NEXT,2018_698467__event_004,True,11,False
tokyo_34258_relational_between,34258,stress_test,relational_between,5,2018_698482__event_005,SELF,2018_698482__event_005,True,12,False
tokyo_34258_relational_between,34258,stress_test,relational_between,5,2018_698482__event_005,PREVIOUS,2018_698482__event_004,False,,False
tokyo_348059_relational_between,348059,stress_test,relational_between,1,2018_3807517__event_004,SELF,2018_3807517__event_004,True,1,False
tokyo_348059_relational_between,348059,stress_test,relational_between,1,2018_3807517__event_004,PREVIOUS,2018_3807517__event_003,True,2,False
tokyo_348059_relational_between,348059,stress_test,relational_between,1,2018_3807517__event_004,NEXT,2018_3807517__event_005,True,3,False
tokyo_348059_relational_between,348059,stress_test,relational_between,2,2018_3807517__event_005,SELF,2018_3807517__event_005,False,,False
tokyo_348059_relational_between,348059,stress_test,relational_between,2,2018_3807517__event_005,PREVIOUS,2018_3807517__event_004,False,,False
tokyo_348059_relational_between,348059,stress_test,relational_between,3,2018_3807506__event_003,SELF,2018_3807506__event_003,True,4,False
tokyo_348059_relational_between,348059,stress_test,relational_between,3,2018_3807506__event_003,PREVIOUS,2018_3807506__event_002,True,5,False
tokyo_348059_relational_between,348059,stress_test,relational_between,3,2018_3807506__event_003,NEXT,2018_3807506__event_004,True,6,False
tokyo_348059_relational_between,348059,stress_test,relational_between,4,2018_3807517__event_003,SELF,2018_3807517__event_003,False,,False
tokyo_348059_relational_between,348059,stress_test,relational_between,4,2018_3807517__event_003,PREVIOUS,2018_3807517__event_002,True,7,False
tokyo_348059_relational_between,348059,stress_test,relational_between,4,2018_3807517__event_003,NEXT,2018_3807517__event_004,False,,False
tokyo_348059_relational_between,348059,stress_test,relational_between,5,2018_3807516__event_006,SELF,2018_3807516__event_006,True,8,False
tokyo_348059_relational_between,348059,stress_test,relational_between,5,2018_3807516__event_006,PREVIOUS,2018_3807516__event_005,True,9,False
tokyo_350248_relational_between,350248,stress_test,relational_between,1,2018_3820543__event_001,SELF,2018_3820543__event_001,True,1,True
tokyo_350248_relational_between,350248,stress_test,relational_between,1,2018_3820543__event_001,NEXT,2018_3820543__event_002,True,2,True
tokyo_350248_relational_between,350248,stress_test,relational_between,2,2018_3820524__event_002,SELF,2018_3820524__event_002,True,3,True
tokyo_350248_relational_between,350248,stress_test,relational_between,2,2018_3820524__event_002,PREVIOUS,2018_3820524__event_001,True,4,True
tokyo_350248_relational_between,350248,stress_test,relational_between,2,2018_3820524__event_002,NEXT,2018_3820524__event_003,True,5,True
tokyo_350248_relational_between,350248,stress_test,relational_between,3,2018_3820543__event_002,SELF,2018_3820543__event_002,False,,True
tokyo_350248_relational_between,350248,stress_test,relational_between,3,2018_3820543__event_002,PREVIOUS,2018_3820543__event_001,False,,True
tokyo_350248_relational_between,350248,stress_test,relational_between,4,2018_3820524__event_003,SELF,2018_3820524__event_003,False,,True
tokyo_350248_relational_between,350248,stress_test,relational_between,4,2018_3820524__event_003,PREVIOUS,2018_3820524__event_002,False,,True
tokyo_350248_relational_between,350248,stress_test,relational_between,4,2018_3820524__event_003,NEXT,2018_3820524__event_004,True,6,True
tokyo_350248_relational_between,350248,stress_test,relational_between,5,2018_3820535__event_002,SELF,2018_3820535__event_002,True,7,True
tokyo_350248_relational_between,350248,stress_test,relational_between,5,2018_3820535__event_002,PREVIOUS,2018_3820535__event_001,True,8,True
tokyo_350248_relational_between,350248,stress_test,relational_between,5,2018_3820535__event_002,NEXT,2018_3820535__event_003,True,9,True
tokyo_356419_relational_between,356419,stress_test,relational_between,1,2018_3855574__event_003,SELF,2018_3855574__event_003,True,1,False
tokyo_356419_relational_between,356419,stress_test,relational_between,1,2018_3855574__event_003,PREVIOUS,2018_3855574__event_002,True,2,False
tokyo_356419_relational_between,356419,stress_test,relational_between,1,2018_3855574__event_003,NEXT,2018_3855574__event_004,True,3,False
tokyo_356419_relational_between,356419,stress_test,relational_between,2,2018_3855579__event_001,SELF,2018_3855579__event_001,True,4,False
tokyo_356419_relational_between,356419,stress_test,relational_between,2,2018_3855579__event_001,NEXT,2018_3855579__event_002,True,5,False
tokyo_356419_relational_between,356419,stress_test,relational_between,3,2018_3855574__event_002,SELF,2018_3855574__event_002,False,,False
tokyo_356419_relational_between,356419,stress_test,relational_between,3,2018_3855574__event_002,PREVIOUS,2018_3855574__event_001,True,6,False
tokyo_356419_relational_between,356419,stress_test,relational_between,3,2018_3855574__event_002,NEXT,2018_3855574__event_003,False,,False
tokyo_356419_relational_between,356419,stress_test,relational_between,4,2018_3855582__event_001,SELF,2018_3855582__event_001,True,7,False
tokyo_356419_relational_between,356419,stress_test,relational_between,4,2018_3855582__event_001,NEXT,2018_3855582__event_002,True,8,False
tokyo_356419_relational_between,356419,stress_test,relational_between,5,2018_3855574__event_004,SELF,2018_3855574__event_004,False,,False
tokyo_356419_relational_between,356419,stress_test,relational_between,5,2018_3855574__event_004,PREVIOUS,2018_3855574__event_003,False,,False
tokyo_356419_relational_between,356419,stress_test,relational_between,5,2018_3855574__event_004,NEXT,2018_3855574__event_005,True,9,False
tokyo_35718_relational_between,35718,stress_test,relational_between,1,2018_727134__event_002,SELF,2018_727134__event_002,True,1,False
tokyo_35718_relational_between,35718,stress_test,relational_between,1,2018_727134__event_002,PREVIOUS,2018_727134__event_001,True,2,False
tokyo_35718_relational_between,35718,stress_test,relational_between,1,2018_727134__event_002,NEXT,2018_727134__event_003,True,3,False
tokyo_35718_relational_between,35718,stress_test,relational_between,2,2018_727097__event_002,SELF,2018_727097__event_002,True,4,False
tokyo_35718_relational_between,35718,stress_test,relational_between,2,2018_727097__event_002,PREVIOUS,2018_727097__event_001,True,5,False
tokyo_35718_relational_between,35718,stress_test,relational_between,3,2018_727114__event_002,SELF,2018_727114__event_002,True,6,False
tokyo_35718_relational_between,35718,stress_test,relational_between,3,2018_727114__event_002,PREVIOUS,2018_727114__event_001,True,7,False
tokyo_35718_relational_between,35718,stress_test,relational_between,4,2018_727132__event_002,SELF,2018_727132__event_002,True,8,False
tokyo_35718_relational_between,35718,stress_test,relational_between,4,2018_727132__event_002,PREVIOUS,2018_727132__event_001,True,9,False
tokyo_35718_relational_between,35718,stress_test,relational_between,5,2018_727134__event_003,SELF,2018_727134__event_003,False,,False
tokyo_35718_relational_between,35718,stress_test,relational_between,5,2018_727134__event_003,PREVIOUS,2018_727134__event_002,False,,False
tokyo_362630_relational_between,362630,stress_test,relational_between,1,2018_3889075__event_002,SELF,2018_3889075__event_002,True,1,False
tokyo_362630_relational_between,362630,stress_test,relational_between,1,2018_3889075__event_002,PREVIOUS,2018_3889075__event_001,True,2,False
tokyo_362630_relational_between,362630,stress_test,relational_between,1,2018_3889075__event_002,NEXT,2018_3889075__event_003,True,3,False
tokyo_362630_relational_between,362630,stress_test,relational_between,2,2018_3889098__event_002,SELF,2018_3889098__event_002,True,4,False
tokyo_362630_relational_between,362630,stress_test,relational_between,2,2018_3889098__event_002,PREVIOUS,2018_3889098__event_001,True,5,False
tokyo_362630_relational_between,362630,stress_test,relational_between,3,2018_3889096__event_002,SELF,2018_3889096__event_002,True,6,False
tokyo_362630_relational_between,362630,stress_test,relational_between,3,2018_3889096__event_002,PREVIOUS,2018_3889096__event_001,True,7,False
tokyo_362630_relational_between,362630,stress_test,relational_between,4,2018_3889086__event_002,SELF,2018_3889086__event_002,True,8,False
tokyo_362630_relational_between,362630,stress_test,relational_between,4,2018_3889086__event_002,PREVIOUS,2018_3889086__event_001,True,9,False
tokyo_362630_relational_between,362630,stress_test,relational_between,4,2018_3889086__event_002,NEXT,2018_3889086__event_003,True,10,False
tokyo_362630_relational_between,362630,stress_test,relational_between,5,2018_3889072__event_002,SELF,2018_3889072__event_002,True,11,False
tokyo_362630_relational_between,362630,stress_test,relational_between,5,2018_3889072__event_002,PREVIOUS,2018_3889072__event_001,True,12,False
tokyo_36487_relational_between,36487,stress_test,relational_between,1,2018_741725__event_003,SELF,2018_741725__event_003,True,1,False
tokyo_36487_relational_between,36487,stress_test,relational_between,1,2018_741725__event_003,PREVIOUS,2018_741725__event_002,True,2,False
tokyo_36487_relational_between,36487,stress_test,relational_between,1,2018_741725__event_003,NEXT,2018_741725__event_004,True,3,False
tokyo_36487_relational_between,36487,stress_test,relational_between,2,2018_741716__event_001,SELF,2018_741716__event_001,True,4,False
tokyo_36487_relational_between,36487,stress_test,relational_between,2,2018_741716__event_001,NEXT,2018_741716__event_002,True,5,False
tokyo_36487_relational_between,36487,stress_test,relational_between,3,2018_741720__event_002,SELF,2018_741720__event_002,True,6,False
tokyo_36487_relational_between,36487,stress_test,relational_between,3,2018_741720__event_002,PREVIOUS,2018_741720__event_001,True,7,False
tokyo_36487_relational_between,36487,stress_test,relational_between,4,2018_741712__event_006,SELF,2018_741712__event_006,True,8,False
tokyo_36487_relational_between,36487,stress_test,relational_between,4,2018_741712__event_006,PREVIOUS,2018_741712__event_005,True,9,False
tokyo_36487_relational_between,36487,stress_test,relational_between,5,2018_741722__event_002,SELF,2018_741722__event_002,True,10,False
tokyo_36487_relational_between,36487,stress_test,relational_between,5,2018_741722__event_002,PREVIOUS,2018_741722__event_001,True,11,False
tokyo_36487_relational_between,36487,stress_test,relational_between,5,2018_741722__event_002,NEXT,2018_741722__event_003,True,12,False
tokyo_365381_relational_between,365381,stress_test,relational_between,1,2018_3903075__event_002,SELF,2018_3903075__event_002,True,1,False
tokyo_365381_relational_between,365381,stress_test,relational_between,1,2018_3903075__event_002,PREVIOUS,2018_3903075__event_001,True,2,False
tokyo_365381_relational_between,365381,stress_test,relational_between,1,2018_3903075__event_002,NEXT,2018_3903075__event_003,True,3,False
tokyo_365381_relational_between,365381,stress_test,relational_between,2,2018_3903075__event_001,SELF,2018_3903075__event_001,False,,False
tokyo_365381_relational_between,365381,stress_test,relational_between,2,2018_3903075__event_001,NEXT,2018_3903075__event_002,False,,False
tokyo_365381_relational_between,365381,stress_test,relational_between,3,2018_3903071__event_001,SELF,2018_3903071__event_001,True,4,False
tokyo_365381_relational_between,365381,stress_test,relational_between,3,2018_3903071__event_001,NEXT,2018_3903071__event_002,True,5,False
tokyo_365381_relational_between,365381,stress_test,relational_between,4,2018_3903074__event_001,SELF,2018_3903074__event_001,True,6,False
tokyo_365381_relational_between,365381,stress_test,relational_between,4,2018_3903074__event_001,NEXT,2018_3903074__event_002,True,7,False
tokyo_365381_relational_between,365381,stress_test,relational_between,5,2018_3903079__event_002,SELF,2018_3903079__event_002,True,8,False
tokyo_365381_relational_between,365381,stress_test,relational_between,5,2018_3903079__event_002,PREVIOUS,2018_3903079__event_001,True,9,False
tokyo_41088_relational_between,41088,stress_test,relational_between,1,2018_831017__event_002,SELF,2018_831017__event_002,True,1,True
tokyo_41088_relational_between,41088,stress_test,relational_between,1,2018_831017__event_002,PREVIOUS,2018_831017__event_001,True,2,True
tokyo_41088_relational_between,41088,stress_test,relational_between,1,2018_831017__event_002,NEXT,2018_831017__event_003,True,3,True
tokyo_41088_relational_between,41088,stress_test,relational_between,2,2018_830970__event_001,SELF,2018_830970__event_001,True,4,True
tokyo_41088_relational_between,41088,stress_test,relational_between,2,2018_830970__event_001,NEXT,2018_830970__event_002,True,5,True
tokyo_41088_relational_between,41088,stress_test,relational_between,3,2018_830987__event_002,SELF,2018_830987__event_002,True,6,True
tokyo_41088_relational_between,41088,stress_test,relational_between,3,2018_830987__event_002,PREVIOUS,2018_830987__event_001,True,7,True
tokyo_41088_relational_between,41088,stress_test,relational_between,3,2018_830987__event_002,NEXT,2018_830987__event_003,True,8,True
tokyo_41088_relational_between,41088,stress_test,relational_between,4,2018_830981__event_002,SELF,2018_830981__event_002,True,9,True
tokyo_41088_relational_between,41088,stress_test,relational_between,4,2018_830981__event_002,PREVIOUS,2018_830981__event_001,True,10,True
tokyo_41088_relational_between,41088,stress_test,relational_between,4,2018_830981__event_002,NEXT,2018_830981__event_003,True,11,True
tokyo_41088_relational_between,41088,stress_test,relational_between,5,2018_830978__event_002,SELF,2018_830978__event_002,True,12,True
tokyo_41088_relational_between,41088,stress_test,relational_between,5,2018_830978__event_002,PREVIOUS,2018_830978__event_001,True,13,True
tokyo_41088_relational_between,41088,stress_test,relational_between,5,2018_830978__event_002,NEXT,2018_830978__event_003,True,14,True
tokyo_42282_relational_between,42282,stress_test,relational_between,1,2018_852454__event_002,SELF,2018_852454__event_002,True,1,False
tokyo_42282_relational_between,42282,stress_test,relational_between,1,2018_852454__event_002,PREVIOUS,2018_852454__event_001,True,2,False
tokyo_42282_relational_between,42282,stress_test,relational_between,1,2018_852454__event_002,NEXT,2018_852454__event_003,True,3,False
tokyo_42282_relational_between,42282,stress_test,relational_between,2,2018_852473__event_002,SELF,2018_852473__event_002,True,4,False
tokyo_42282_relational_between,42282,stress_test,relational_between,2,2018_852473__event_002,PREVIOUS,2018_852473__event_001,True,5,False
tokyo_42282_relational_between,42282,stress_test,relational_between,3,2018_852486__event_001,SELF,2018_852486__event_001,True,6,False
tokyo_42282_relational_between,42282,stress_test,relational_between,3,2018_852486__event_001,NEXT,2018_852486__event_002,True,7,False
tokyo_42282_relational_between,42282,stress_test,relational_between,4,2018_852486__event_002,SELF,2018_852486__event_002,False,,False
tokyo_42282_relational_between,42282,stress_test,relational_between,4,2018_852486__event_002,PREVIOUS,2018_852486__event_001,False,,False
tokyo_42282_relational_between,42282,stress_test,relational_between,5,2018_852441__event_002,SELF,2018_852441__event_002,True,8,False
tokyo_42282_relational_between,42282,stress_test,relational_between,5,2018_852441__event_002,PREVIOUS,2018_852441__event_001,True,9,False
tokyo_44616_relational_between,44616,stress_test,relational_between,1,2018_895859__event_004,SELF,2018_895859__event_004,True,1,False
tokyo_44616_relational_between,44616,stress_test,relational_between,1,2018_895859__event_004,PREVIOUS,2018_895859__event_003,True,2,False
tokyo_44616_relational_between,44616,stress_test,relational_between,1,2018_895859__event_004,NEXT,2018_895859__event_005,True,3,False
tokyo_44616_relational_between,44616,stress_test,relational_between,2,2018_895858__event_002,SELF,2018_895858__event_002,True,4,False
tokyo_44616_relational_between,44616,stress_test,relational_between,2,2018_895858__event_002,PREVIOUS,2018_895858__event_001,True,5,False
tokyo_44616_relational_between,44616,stress_test,relational_between,2,2018_895858__event_002,NEXT,2018_895858__event_003,True,6,False
tokyo_44616_relational_between,44616,stress_test,relational_between,3,2018_895859__event_002,SELF,2018_895859__event_002,True,7,False
tokyo_44616_relational_between,44616,stress_test,relational_between,3,2018_895859__event_002,PREVIOUS,2018_895859__event_001,True,8,False
tokyo_44616_relational_between,44616,stress_test,relational_between,3,2018_895859__event_002,NEXT,2018_895859__event_003,False,,False
tokyo_44616_relational_between,44616,stress_test,relational_between,4,2018_895860__event_001,SELF,2018_895860__event_001,True,9,False
tokyo_44616_relational_between,44616,stress_test,relational_between,4,2018_895860__event_001,NEXT,2018_895860__event_002,True,10,False
tokyo_44616_relational_between,44616,stress_test,relational_between,5,2018_895857__event_001,SELF,2018_895857__event_001,True,11,False
tokyo_44616_relational_between,44616,stress_test,relational_between,5,2018_895857__event_001,NEXT,2018_895857__event_002,True,12,False
tokyo_45189_relational_between,45189,stress_test,relational_between,1,2018_907314__event_002,SELF,2018_907314__event_002,True,1,False
tokyo_45189_relational_between,45189,stress_test,relational_between,1,2018_907314__event_002,PREVIOUS,2018_907314__event_001,True,2,False
tokyo_45189_relational_between,45189,stress_test,relational_between,1,2018_907314__event_002,NEXT,2018_907314__event_003,True,3,False
tokyo_45189_relational_between,45189,stress_test,relational_between,2,2018_907314__event_001,SELF,2018_907314__event_001,False,,False
tokyo_45189_relational_between,45189,stress_test,relational_between,2,2018_907314__event_001,NEXT,2018_907314__event_002,False,,False
tokyo_45189_relational_between,45189,stress_test,relational_between,3,2018_907299__event_002,SELF,2018_907299__event_002,True,4,False
tokyo_45189_relational_between,45189,stress_test,relational_between,3,2018_907299__event_002,PREVIOUS,2018_907299__event_001,True,5,False
tokyo_45189_relational_between,45189,stress_test,relational_between,4,2018_907304__event_001,SELF,2018_907304__event_001,True,6,False
tokyo_45189_relational_between,45189,stress_test,relational_between,4,2018_907304__event_001,NEXT,2018_907304__event_002,True,7,False
tokyo_45189_relational_between,45189,stress_test,relational_between,5,2018_907304__event_002,SELF,2018_907304__event_002,False,,False
tokyo_45189_relational_between,45189,stress_test,relational_between,5,2018_907304__event_002,PREVIOUS,2018_907304__event_001,False,,False
tokyo_45205_relational_between,45205,stress_test,relational_between,1,2018_907520__event_001,SELF,2018_907520__event_001,True,1,True
tokyo_45205_relational_between,45205,stress_test,relational_between,1,2018_907520__event_001,NEXT,2018_907520__event_002,True,2,True
tokyo_45205_relational_between,45205,stress_test,relational_between,2,2018_907488__event_002,SELF,2018_907488__event_002,True,3,True
tokyo_45205_relational_between,45205,stress_test,relational_between,2,2018_907488__event_002,PREVIOUS,2018_907488__event_001,True,4,True
tokyo_45205_relational_between,45205,stress_test,relational_between,2,2018_907488__event_002,NEXT,2018_907488__event_003,True,5,True
tokyo_45205_relational_between,45205,stress_test,relational_between,3,2018_907492__event_002,SELF,2018_907492__event_002,True,6,True
tokyo_45205_relational_between,45205,stress_test,relational_between,3,2018_907492__event_002,PREVIOUS,2018_907492__event_001,True,7,True
tokyo_45205_relational_between,45205,stress_test,relational_between,3,2018_907492__event_002,NEXT,2018_907492__event_003,True,8,True
tokyo_45205_relational_between,45205,stress_test,relational_between,4,2018_907559__event_005,SELF,2018_907559__event_005,True,9,True
tokyo_45205_relational_between,45205,stress_test,relational_between,4,2018_907559__event_005,PREVIOUS,2018_907559__event_004,True,10,True
tokyo_45205_relational_between,45205,stress_test,relational_between,4,2018_907559__event_005,NEXT,2018_907559__event_006,True,11,True
tokyo_45205_relational_between,45205,stress_test,relational_between,5,2018_907579__event_004,SELF,2018_907579__event_004,True,12,True
tokyo_45205_relational_between,45205,stress_test,relational_between,5,2018_907579__event_004,PREVIOUS,2018_907579__event_003,True,13,True
tokyo_45205_relational_between,45205,stress_test,relational_between,5,2018_907579__event_004,NEXT,2018_907579__event_005,True,14,True
tokyo_50046_relational_between,50046,stress_test,relational_between,1,2018_1004024__event_002,SELF,2018_1004024__event_002,True,1,True
tokyo_50046_relational_between,50046,stress_test,relational_between,1,2018_1004024__event_002,PREVIOUS,2018_1004024__event_001,True,2,True
tokyo_50046_relational_between,50046,stress_test,relational_between,1,2018_1004024__event_002,NEXT,2018_1004024__event_003,True,3,True
tokyo_50046_relational_between,50046,stress_test,relational_between,2,2018_1004003__event_002,SELF,2018_1004003__event_002,True,4,True
tokyo_50046_relational_between,50046,stress_test,relational_between,2,2018_1004003__event_002,PREVIOUS,2018_1004003__event_001,True,5,True
tokyo_50046_relational_between,50046,stress_test,relational_between,3,2018_1004024__event_003,SELF,2018_1004024__event_003,False,,True
tokyo_50046_relational_between,50046,stress_test,relational_between,3,2018_1004024__event_003,PREVIOUS,2018_1004024__event_002,False,,True
tokyo_50046_relational_between,50046,stress_test,relational_between,4,2018_1004024__event_001,SELF,2018_1004024__event_001,False,,True
tokyo_50046_relational_between,50046,stress_test,relational_between,4,2018_1004024__event_001,NEXT,2018_1004024__event_002,False,,True
tokyo_50046_relational_between,50046,stress_test,relational_between,5,2018_1004003__event_001,SELF,2018_1004003__event_001,False,,True
tokyo_50046_relational_between,50046,stress_test,relational_between,5,2018_1004003__event_001,NEXT,2018_1004003__event_002,False,,True
tokyo_51031_relational_between,51031,stress_test,relational_between,1,2018_1023518__event_002,SELF,2018_1023518__event_002,True,1,True
tokyo_51031_relational_between,51031,stress_test,relational_between,1,2018_1023518__event_002,PREVIOUS,2018_1023518__event_001,True,2,True
tokyo_51031_relational_between,51031,stress_test,relational_between,1,2018_1023518__event_002,NEXT,2018_1023518__event_003,True,3,True
tokyo_51031_relational_between,51031,stress_test,relational_between,2,2018_1023518__event_001,SELF,2018_1023518__event_001,False,,True
tokyo_51031_relational_between,51031,stress_test,relational_between,2,2018_1023518__event_001,NEXT,2018_1023518__event_002,False,,True
tokyo_51031_relational_between,51031,stress_test,relational_between,3,2018_1023518__event_003,SELF,2018_1023518__event_003,False,,True
tokyo_51031_relational_between,51031,stress_test,relational_between,3,2018_1023518__event_003,PREVIOUS,2018_1023518__event_002,False,,True
tokyo_51031_relational_between,51031,stress_test,relational_between,4,2018_1023538__event_001,SELF,2018_1023538__event_001,True,4,True
