trail_id,user_id,venue_id,latitude,longitude,name,address,venue_category,venue_category_id,venue_category_id_code,venue_city,venue_city_latitude,venue_city_longitude,venue_country,timestamp,event_position,event_id,previous_event_id,previous_place,next_event_id,next_place,trail_checkin_count,clean_trail_count,is_high_memory_load,is_target_eligible
2018_1190508,60393,799,35.718696,139.364463,フォレスト・イン昭和館,代官山1-3-1,Hotel,4bf58dd8d48988d1fa931735,194,Fussa,35.73667,139.32361,JP,2018-01-08 07:52:00,4,2018_1190508__event_004,2018_1190508__event_003,Starbucks,,,4,51,True,True
2018_1190510,60393,170,35.65675124866591,139.31254565812011,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),千人町2-21-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-24 00:59:00,1,2018_1190510__event_001,,,2018_1190510__event_002,石神坂バス停,4,51,True,True
2018_1190510,60393,291,35.66208848112539,139.28442925214767,石神坂バス停,元八王子町2,Bus Station,4bf58dd8d48988d1fe931735,201,Hachiōji,35.65583,139.32389,JP,2018-01-24 01:32:00,2,2018_1190510__event_002,2018_1190510__event_001,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),2018_1190510__event_003,星槎国際八王子,4,51,True,True
2018_1190510,60393,3236,35.665674908354525,139.281964302063,星槎国際八王子,元八王子町2-1419,High School,4bf58dd8d48988d13d941735,73,Hachiōji,35.65583,139.32389,JP,2018-01-24 02:05:00,3,2018_1190510__event_003,2018_1190510__event_002,石神坂バス停,2018_1190510__event_004,壱角家,4,51,True,True
2018_1190510,60393,2718,35.657105555293754,139.31256294250488,壱角家,千人町2-20-5,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-24 09:00:00,4,2018_1190510__event_004,2018_1190510__event_003,星槎国際八王子,,,4,51,True,True
2018_1190511,60393,3236,35.665674908354525,139.281964302063,星槎国際八王子,元八王子町2-1419,High School,4bf58dd8d48988d13d941735,73,Hachiōji,35.65583,139.32389,JP,2018-01-25 01:50:00,1,2018_1190511__event_001,,,2018_1190511__event_002,アドアーズ 八王子店,2,51,True,True
2018_1190511,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-01-25 08:38:00,2,2018_1190511__event_002,2018_1190511__event_001,星槎国際八王子,,,2,51,True,True
2018_1190512,60393,814,35.71527402114446,139.3621671113054,アミュージアム 昭島店,田中町573-1-2,Arcade,4bf58dd8d48988d1e1931735,167,Fussa,35.73667,139.32361,JP,2018-01-26 05:52:00,1,2018_1190512__event_001,,,2018_1190512__event_002,ポポラマーマ,6,51,True,True
2018_1190512,60393,697,35.714526904755516,139.36353849875954,ポポラマーマ,田中町573-1-3,Italian Restaurant,4bf58dd8d48988d110941735,21,Fussa,35.73667,139.32361,JP,2018-01-26 05:56:00,2,2018_1190512__event_002,2018_1190512__event_001,アミュージアム 昭島店,2018_1190512__event_003,はま寿司,6,51,True,True
2018_1190512,60393,548,35.714594,139.365331,はま寿司,つつじヶ丘2-8-45,Sushi Restaurant,4bf58dd8d48988d1d2941735,158,Fussa,35.73667,139.32361,JP,2018-01-26 06:25:00,3,2018_1190512__event_003,2018_1190512__event_002,ポポラマーマ,2018_1190512__event_004,アミュージアム 昭島店,6,51,True,True
2018_1190512,60393,814,35.71527402114446,139.3621671113054,アミュージアム 昭島店,田中町573-1-2,Arcade,4bf58dd8d48988d1e1931735,167,Fussa,35.73667,139.32361,JP,2018-01-26 06:59:00,4,2018_1190512__event_004,2018_1190512__event_003,はま寿司,2018_1190512__event_005,拝島駅 (Haijima Sta.),6,51,True,True
2018_1190512,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-01-26 09:05:00,5,2018_1190512__event_005,2018_1190512__event_004,アミュージアム 昭島店,2018_1190512__event_006,K'sバー,6,51,True,True
2018_1190512,60393,1714,35.7201891104697,139.34344321489334,K'sバー,松原町4-12-8,Bar,4bf58dd8d48988d116941735,31,Fussa,35.73667,139.32361,JP,2018-01-26 14:54:00,6,2018_1190512__event_006,2018_1190512__event_005,拝島駅 (Haijima Sta.),,,6,51,True,True
2018_1190515,60393,165,35.705931145232874,139.35413360500718,昭島市役所,田中町1-17-1,City Hall,4bf58dd8d48988d129941735,58,Fussa,35.73667,139.32361,JP,2018-01-30 10:00:00,1,2018_1190515__event_001,,,2018_1190515__event_002,牛角,2,51,True,True
2018_1190515,60393,2803,35.7143348,139.3614739,牛角,代官山2-3-1,BBQ Joint,4bf58dd8d48988d1df931735,164,Fussa,35.73667,139.32361,JP,2018-01-30 12:22:00,2,2018_1190515__event_002,2018_1190515__event_001,昭島市役所,,,2,51,True,True
2018_1190516,60393,1640,35.721288856716434,139.34362553077042,NewDays 拝島,松原町4-14-4,Convenience Store,4d954b0ea243a5684a65b473,215,Fussa,35.73667,139.32361,JP,2018-01-30 23:39:00,1,2018_1190516__event_001,,,2018_1190516__event_002,高尾駅 (Takao Sta.),3,51,True,True
2018_1190516,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-31 00:17:00,2,2018_1190516__event_002,2018_1190516__event_001,NewDays 拝島,2018_1190516__event_003,星槎国際八王子,3,51,True,True
2018_1190516,60393,3236,35.665674908354525,139.281964302063,星槎国際八王子,元八王子町2-1419,High School,4bf58dd8d48988d13d941735,73,Hachiōji,35.65583,139.32389,JP,2018-01-31 01:01:00,3,2018_1190516__event_003,2018_1190516__event_002,高尾駅 (Takao Sta.),,,3,51,True,True
2018_1190518,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-02-05 04:00:00,1,2018_1190518__event_001,,,2018_1190518__event_002,高尾駅 (Takao Sta.),4,51,True,True
2018_1190518,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-05 04:26:00,2,2018_1190518__event_002,2018_1190518__event_001,拝島駅 (Haijima Sta.),2018_1190518__event_003,星槎国際八王子,4,51,True,True
2018_1190518,60393,3236,35.665674908354525,139.281964302063,星槎国際八王子,元八王子町2-1419,High School,4bf58dd8d48988d13d941735,73,Hachiōji,35.65583,139.32389,JP,2018-02-05 05:04:00,3,2018_1190518__event_003,2018_1190518__event_002,高尾駅 (Takao Sta.),2018_1190518__event_004,アドアーズ 八王子店,4,51,True,True
2018_1190518,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-02-05 08:35:00,4,2018_1190518__event_004,2018_1190518__event_003,星槎国際八王子,,,4,51,True,True
2018_1190519,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-02-08 00:19:00,1,2018_1190519__event_001,,,2018_1190519__event_002,八王子駅 (Hachiōji Sta.),2,51,True,True
2018_1190519,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-08 00:47:00,2,2018_1190519__event_002,2018_1190519__event_001,拝島駅 (Haijima Sta.),,,2,51,True,True
2018_1190522,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-12 03:43:00,1,2018_1190522__event_001,,,2018_1190522__event_002,アドアーズ 八王子店,3,51,True,True
2018_1190522,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-02-12 04:24:00,2,2018_1190522__event_002,2018_1190522__event_001,八王子駅 (Hachiōji Sta.),2018_1190522__event_003,八王子田田,3,51,True,True
2018_1190522,60393,2352,35.657759835621285,139.34109617249536,八王子田田,東町1-3,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-02-12 06:24:00,3,2018_1190522__event_003,2018_1190522__event_002,アドアーズ 八王子店,,,3,51,True,True
2018_1190523,60393,1326,35.654639063322705,139.33882782419246,ビックカメラ JR八王子駅店,旭町1-17,Electronics Store,4bf58dd8d48988d122951735,48,Hachiōji,35.65583,139.32389,JP,2018-02-13 02:45:00,1,2018_1190523__event_001,,,2018_1190523__event_002,高尾駅 (Takao Sta.),2,51,True,True
2018_1190523,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-13 03:16:00,2,2018_1190523__event_002,2018_1190523__event_001,ビックカメラ JR八王子駅店,,,2,51,True,True
2018_1190529,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-24 11:18:00,1,2018_1190529__event_001,,,2018_1190529__event_002,八王子 大和家,2,51,True,True
2018_1190529,60393,487,35.65768917587548,139.34125739868782,八王子 大和家,東町1-2,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-02-24 11:50:00,2,2018_1190529__event_002,2018_1190529__event_001,高尾駅 (Takao Sta.),,,2,51,True,True
2018_1190532,60393,3296,35.65712190040893,139.33884859085083,クリスピー・クリーム・ドーナツ,旭町9-1,Donut Shop,4bf58dd8d48988d148941735,79,Hachiōji,35.65583,139.32389,JP,2018-02-28 07:30:00,1,2018_1190532__event_001,,,2018_1190532__event_002,八王子駅 (Hachiōji Sta.),4,51,True,True
2018_1190532,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-28 09:00:00,2,2018_1190532__event_002,2018_1190532__event_001,クリスピー・クリーム・ドーナツ,2018_1190532__event_003,磯丸水産,4,51,True,True
2018_1190532,60393,1277,35.65819105947774,139.33779649436474,磯丸水産,東町12-8,Seafood Restaurant,4bf58dd8d48988d1ce941735,155,Hachiōji,35.65583,139.32389,JP,2018-02-28 10:23:00,3,2018_1190532__event_003,2018_1190532__event_002,八王子駅 (Hachiōji Sta.),2018_1190532__event_004,bar slow,4,51,True,True
2018_1190532,60393,1943,35.659269173455606,139.33800054439942,bar slow,横山町5-6,Bar,4bf58dd8d48988d116941735,31,Hachiōji,35.65583,139.32389,JP,2018-02-28 14:16:00,4,2018_1190532__event_004,2018_1190532__event_003,磯丸水産,,,4,51,True,True
2018_1190533,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-03-03 17:01:00,1,2018_1190533__event_001,,,2018_1190533__event_002,昭島市役所,2,51,True,True
2018_1190533,60393,165,35.705931145232874,139.35413360500718,昭島市役所,田中町1-17-1,City Hall,4bf58dd8d48988d129941735,58,Fussa,35.73667,139.32361,JP,2018-03-04 00:58:00,2,2018_1190533__event_002,2018_1190533__event_001,拝島駅 (Haijima Sta.),,,2,51,True,True
2018_1190539,60393,165,35.705931145232874,139.35413360500718,昭島市役所,田中町1-17-1,City Hall,4bf58dd8d48988d129941735,58,Fussa,35.73667,139.32361,JP,2018-03-14 04:43:00,1,2018_1190539__event_001,,,2018_1190539__event_002,八王子駅 (Hachiōji Sta.),11,51,True,True
2018_1190539,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-14 06:14:00,2,2018_1190539__event_002,2018_1190539__event_001,昭島市役所,2018_1190539__event_003,シルクハット 八王子店,11,51,True,True
2018_1190539,60393,1352,35.656466023188216,139.33855395573082,シルクハット 八王子店,旭町2-5,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-03-14 06:15:00,3,2018_1190539__event_003,2018_1190539__event_002,八王子駅 (Hachiōji Sta.),2018_1190539__event_004,八王子 大和家,11,51,True,True
2018_1190539,60393,487,35.65768917587548,139.34125739868782,八王子 大和家,東町1-2,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-03-14 06:41:00,4,2018_1190539__event_004,2018_1190539__event_003,シルクハット 八王子店,2018_1190539__event_005,アドアーズ 八王子店,11,51,True,True
2018_1190539,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-03-14 07:21:00,5,2018_1190539__event_005,2018_1190539__event_004,八王子 大和家,2018_1190539__event_006,Starbucks,11,51,True,True
2018_1190539,60393,3347,35.65595834669091,139.33904669645622,Starbucks,旭町1-1,Coffee Shop,4bf58dd8d48988d1e0931735,166,Hachiōji,35.65583,139.32389,JP,2018-03-14 07:38:00,6,2018_1190539__event_006,2018_1190539__event_005,アドアーズ 八王子店,2018_1190539__event_007,八王子駅 (Hachiōji Sta.),11,51,True,True
2018_1190539,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-14 07:56:00,7,2018_1190539__event_007,2018_1190539__event_006,Starbucks,2018_1190539__event_008,bar slow,11,51,True,True
2018_1190539,60393,1943,35.659269173455606,139.33800054439942,bar slow,横山町5-6,Bar,4bf58dd8d48988d116941735,31,Hachiōji,35.65583,139.32389,JP,2018-03-14 10:50:00,8,2018_1190539__event_008,2018_1190539__event_007,八王子駅 (Hachiōji Sta.),2018_1190539__event_009,油そば 味の天徳,11,51,True,True
2018_1190539,60393,1234,35.65877935727556,139.33559205053172,油そば 味の天徳,中町7-7,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-03-14 15:39:00,9,2018_1190539__event_009,2018_1190539__event_008,bar slow,2018_1190539__event_010,Dining Bar KOTOBUKI,11,51,True,True
2018_1190539,60393,3774,35.65739649784414,139.335006326437,Dining Bar KOTOBUKI,三崎町9-5,Cocktail Bar,4bf58dd8d48988d11e941735,43,Hachiōji,35.65583,139.32389,JP,2018-03-14 16:20:00,10,2018_1190539__event_010,2018_1190539__event_009,油そば 味の天徳,2018_1190539__event_011,八王子駅 (Hachiōji Sta.),11,51,True,True
2018_1190539,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-14 17:38:00,11,2018_1190539__event_011,2018_1190539__event_010,Dining Bar KOTOBUKI,,,11,51,True,True
2018_1190540,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-16 10:32:00,1,2018_1190540__event_001,,,2018_1190540__event_002,29house,5,51,True,True
2018_1190540,60393,4557,35.65752825001046,139.3370069499308,29house,三崎町4-9,Sake Bar,4bf58dd8d48988d11c941735,40,Hachiōji,35.65583,139.32389,JP,2018-03-16 12:32:00,2,2018_1190540__event_002,2018_1190540__event_001,八王子駅 (Hachiōji Sta.),2018_1190540__event_003,歌広場 八王子放射線通り店,5,51,True,True
2018_1190540,60393,1370,35.65799638767748,139.3365558356781,歌広場 八王子放射線通り店,中町5-9,Karaoke Bar,4bf58dd8d48988d120941735,45,Hachiōji,35.65583,139.32389,JP,2018-03-16 13:42:00,3,2018_1190540__event_003,2018_1190540__event_002,29house,2018_1190540__event_004,八王子駅 (Hachiōji Sta.),5,51,True,True
2018_1190540,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-16 14:21:00,4,2018_1190540__event_004,2018_1190540__event_003,歌広場 八王子放射線通り店,2018_1190540__event_005,拝島駅 (Haijima Sta.),5,51,True,True
2018_1190540,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-03-16 14:54:00,5,2018_1190540__event_005,2018_1190540__event_004,八王子駅 (Hachiōji Sta.),,,5,51,True,True
2018_1190541,60393,864,35.71292115958048,139.35666728215384,サンドラッグ 昭島松原町店,松原町1-4-13,Pharmacy,4bf58dd8d48988d10f951735,20,Fussa,35.73667,139.32361,JP,2018-03-22 07:37:00,1,2018_1190541__event_001,,,2018_1190541__event_002,ゲオ 昭島店,2,51,True,True
2018_1190541,60393,519,35.7145416036052,139.349922832283,ゲオ 昭島店,松原町2-11-10,Video Store,4bf58dd8d48988d126951735,54,Fussa,35.73667,139.32361,JP,2018-03-22 08:07:00,2,2018_1190541__event_002,2018_1190541__event_001,サンドラッグ 昭島松原町店,,,2,51,True,True
2018_1190542,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-27 23:49:00,1,2018_1190542__event_001,,,2018_1190542__event_002,エヌ・エスクリニック,4,51,True,True
2018_1190542,60393,917,35.658211759131255,139.3438941062645,エヌ・エスクリニック,明神町2-26-9,Doctor's Office,4bf58dd8d48988d177941735,111,Hachiōji,35.65583,139.32389,JP,2018-03-28 00:04:00,2,2018_1190542__event_002,2018_1190542__event_001,八王子駅 (Hachiōji Sta.),2018_1190542__event_003,八王子 大和家,4,51,True,True
2018_1190542,60393,487,35.65768917587548,139.34125739868782,八王子 大和家,東町1-2,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-03-28 02:21:00,3,2018_1190542__event_003,2018_1190542__event_002,エヌ・エスクリニック,2018_1190542__event_004,カラオケルーム歌広場 八王子駅前店,4,51,True,True
2018_1190542,60393,623,35.6578993512339,139.33856733539426,カラオケルーム歌広場 八王子駅前店,東町11-3,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Hachiōji,35.65583,139.32389,JP,2018-03-28 03:52:00,4,2018_1190542__event_004,2018_1190542__event_003,八王子 大和家,,,4,51,True,True
2018_1190543,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-30 06:28:00,1,2018_1190543__event_001,,,2018_1190543__event_002,星槎国際八王子,4,51,True,True
2018_1190543,60393,3236,35.665674908354525,139.281964302063,星槎国際八王子,元八王子町2-1419,High School,4bf58dd8d48988d13d941735,73,Hachiōji,35.65583,139.32389,JP,2018-03-30 07:25:00,2,2018_1190543__event_002,2018_1190543__event_001,高尾駅 (Takao Sta.),2018_1190543__event_003,いろりの里 高尾山名主 ごん助,4,51,True,True
2018_1190543,60393,1593,35.616659,139.248921,いろりの里 高尾山名主 ごん助,南浅川町4068,Japanese Restaurant,4bf58dd8d48988d111941735,23,Hachiōji,35.65583,139.32389,JP,2018-03-30 09:12:00,3,2018_1190543__event_003,2018_1190543__event_002,星槎国際八王子,2018_1190543__event_004,八王子駅 (Hachiōji Sta.),4,51,True,True
2018_1190543,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-30 11:43:00,4,2018_1190543__event_004,2018_1190543__event_003,いろりの里 高尾山名主 ごん助,,,4,51,True,True
2018_1190545,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-04-01 06:44:00,1,2018_1190545__event_001,,,2018_1190545__event_002,拝島駅 (Haijima Sta.),2,51,True,True
2018_1190545,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-04-01 10:16:00,2,2018_1190545__event_002,2018_1190545__event_001,八王子駅 (Hachiōji Sta.),,,2,51,True,True
2018_1190547,60393,2503,35.6606196526497,139.33379813942477,肉の富士屋,横山町16-6,Butcher,4bf58dd8d48988d11d951735,42,Hachiōji,35.65583,139.32389,JP,2018-04-07 03:50:00,1,2018_1190547__event_001,,,2018_1190547__event_002,ブール・ブール・ブーランジェリ(Boule Beurre Boulangerie),2,51,True,True
2018_1190547,60393,3553,35.660578,139.333767,ブール・ブール・ブーランジェリ(Boule Beurre Boulangerie),横山町16-5,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-04-07 03:59:00,2,2018_1190547__event_002,2018_1190547__event_001,肉の富士屋,,,2,51,True,True
2018_1190549,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-04-11 06:44:00,1,2018_1190549__event_001,,,2018_1190549__event_002,アドアーズ 八王子店,5,51,True,True
2018_1190549,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-04-11 06:51:00,2,2018_1190549__event_002,2018_1190549__event_001,八王子駅 (Hachiōji Sta.),2018_1190549__event_003,BECK'S COFFEE SHOP,5,51,True,True
2018_1190549,60393,284,35.6555699,139.338676,BECK'S COFFEE SHOP,旭町1-1,Café,4bf58dd8d48988d16d941735,103,Hachiōji,35.65583,139.32389,JP,2018-04-11 07:23:00,3,2018_1190549__event_003,2018_1190549__event_002,アドアーズ 八王子店,2018_1190549__event_004,小川の魚,5,51,True,True
2018_1190549,60393,3558,35.659036391031464,139.33626390647703,小川の魚,横山町8-4,Japanese Restaurant,4bf58dd8d48988d111941735,23,Hachiōji,35.65583,139.32389,JP,2018-04-11 08:13:00,4,2018_1190549__event_004,2018_1190549__event_003,BECK'S COFFEE SHOP,2018_1190549__event_005,拝島駅 (Haijima Sta.),5,51,True,True
2018_1190549,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-04-11 12:50:00,5,2018_1190549__event_005,2018_1190549__event_004,小川の魚,,,5,51,True,True
2018_1190553,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-04-19 13:28:00,1,2018_1190553__event_001,,,2018_1190553__event_002,K'sバー,2,51,True,True
2018_1190553,60393,1714,35.7201891104697,139.34344321489334,K'sバー,松原町4-12-8,Bar,4bf58dd8d48988d116941735,31,Fussa,35.73667,139.32361,JP,2018-04-19 14:11:00,2,2018_1190553__event_002,2018_1190553__event_001,拝島駅 (Haijima Sta.),,,2,51,True,True
2018_1190556,60393,170,35.65675124866591,139.31254565812011,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),千人町2-21-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-04-26 09:25:00,1,2018_1190556__event_001,,,2018_1190556__event_002,拝島駅 (Haijima Sta.),2,51,True,True
2018_1190556,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-04-26 09:56:00,2,2018_1190556__event_002,2018_1190556__event_001,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),,,2,51,True,True
2018_1190562,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-05-24 08:30:00,1,2018_1190562__event_001,,,2018_1190562__event_002,ビックカメラ JR八王子駅店,3,51,True,True
2018_1190562,60393,1326,35.654639063322705,139.33882782419246,ビックカメラ JR八王子駅店,旭町1-17,Electronics Store,4bf58dd8d48988d122951735,48,Hachiōji,35.65583,139.32389,JP,2018-05-24 10:40:00,2,2018_1190562__event_002,2018_1190562__event_001,八王子駅 (Hachiōji Sta.),2018_1190562__event_003,拝島駅 (Haijima Sta.),3,51,True,True
2018_1190562,60393,18,35.72118017284569,139.34375983717834,拝島駅 (Haijima Sta.),松原町4-14-4 / 美堀町5-21-2,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-05-24 11:38:00,3,2018_1190562__event_003,2018_1190562__event_002,ビックカメラ JR八王子駅店,,,3,51,True,True
2018_1190567,60393,728,35.74159614892896,139.3306573532237,シュトゥーベン・オータマ,大字福生785,German Restaurant,4bf58dd8d48988d10d941735,16,Fussa,35.73667,139.32361,JP,2018-06-02 03:30:00,1,2018_1190567__event_001,,,2018_1190567__event_002,カフェ・ドゥ・ジャルダン,2,51,True,True
2018_1190567,60393,237,35.73779109503201,139.33905512094498,カフェ・ドゥ・ジャルダン,福生2403-14,Café,4bf58dd8d48988d16d941735,103,Fussa,35.73667,139.32361,JP,2018-06-02 05:31:00,2,2018_1190567__event_002,2018_1190567__event_001,シュトゥーベン・オータマ,,,2,51,True,True
2018_1190577,60393,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-06-22 06:14:00,1,2018_1190577__event_001,,,2018_1190577__event_002,アドアーズ 八王子店,3,51,True,True
2018_1190577,60393,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2018-06-22 06:23:00,2,2018_1190577__event_002,2018_1190577__event_001,八王子駅 (Hachiōji Sta.),2018_1190577__event_003,クリスピー・クリーム・ドーナツ,3,51,True,True
2018_1190577,60393,3296,35.65712190040893,139.33884859085083,クリスピー・クリーム・ドーナツ,旭町9-1,Donut Shop,4bf58dd8d48988d148941735,79,Hachiōji,35.65583,139.32389,JP,2018-06-22 07:05:00,3,2018_1190577__event_003,2018_1190577__event_002,アドアーズ 八王子店,,,3,51,True,True
2018_1190581,60393,170,35.65675124866591,139.31254565812011,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),千人町2-21-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-06-29 01:57:00,1,2018_1190581__event_001,,,2018_1190581__event_002,高尾駅 (Takao Sta.),4,51,True,True
2018_1190581,60393,35,35.642412535750246,139.28288798022228,高尾駅 (Takao Sta.),高尾町/初沢町,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-06-29 07:46:00,2,2018_1190581__event_002,2018_1190581__event_001,西八王子駅 (Nishi-Hachiōji Sta.) (JC23),2018_1190581__event_003,八王子駅 (Hachiōji Sta.),4,51,True,True
