event_id,user_id,trail_id,venue_id,timestamp,name,venue_category,venue_city,address,previous_event_id,previous_place,next_event_id,next_place,is_high_memory_load,event_text
2018_1332649__event_001,70564,2018_1332649,229,2018-01-15 01:29:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332649__event_002,ファミリーマート,True,"On January 15, 2018 at 01:29, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: ファミリーマート."
2018_1332649__event_002,70564,2018_1332649,1386,2018-01-15 03:16:00,ファミリーマート,Convenience Store,Hachiōji,石川町1838,2018_1332649__event_001,東海大学医学部付属八王子病院,,,True,"On January 15, 2018 at 03:16, the user visited ファミリーマート, a Convenience Store in Hachiōji. Address: 石川町1838. Previous place: 東海大学医学部付属八王子病院."
2018_1332650__event_001,70564,2018_1332650,229,2018-01-16 01:43:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332650__event_002,八王子ラーメン おがわ屋,True,"On January 16, 2018 at 01:43, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: 八王子ラーメン おがわ屋."
2018_1332650__event_002,70564,2018_1332650,1396,2018-01-16 03:38:00,八王子ラーメン おがわ屋,Ramen Restaurant,Hachiōji,大和田町5-27-11,2018_1332650__event_001,東海大学医学部付属八王子病院,,,True,"On January 16, 2018 at 03:38, the user visited 八王子ラーメン おがわ屋, a Ramen Restaurant in Hachiōji. Address: 大和田町5-27-11. Previous place: 東海大学医学部付属八王子病院."
2018_1332657__event_001,70564,2018_1332657,3861,2018-02-11 11:08:00,ミッキー,Restaurant,Hachiōji,大和田町3-20-4,,,2018_1332657__event_002,ファミリーマート 八王子大和田町五丁目店,True,"On February 11, 2018 at 11:08, the user visited ミッキー, a Restaurant in Hachiōji. Address: 大和田町3-20-4. Next place: ファミリーマート 八王子大和田町五丁目店."
2018_1332657__event_002,70564,2018_1332657,3566,2018-02-11 12:05:00,ファミリーマート 八王子大和田町五丁目店,Convenience Store,Hachiōji,大和田町5-10-6,2018_1332657__event_001,ミッキー,,,True,"On February 11, 2018 at 12:05, the user visited ファミリーマート 八王子大和田町五丁目店, a Convenience Store in Hachiōji. Address: 大和田町5-10-6. Previous place: ミッキー."
2018_1332658__event_001,70564,2018_1332658,229,2018-02-12 23:47:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332658__event_002,くら寿司,True,"On February 12, 2018 at 23:47, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: くら寿司."
2018_1332658__event_002,70564,2018_1332658,224,2018-02-13 04:34:00,くら寿司,Sushi Restaurant,Hachiōji,左入町949-1,2018_1332658__event_001,東海大学医学部付属八王子病院,2018_1332658__event_003,Starbucks,True,"On February 13, 2018 at 04:34, the user visited くら寿司, a Sushi Restaurant in Hachiōji. Address: 左入町949-1. Previous place: 東海大学医学部付属八王子病院. Next place: Starbucks."
2018_1332658__event_003,70564,2018_1332658,2383,2018-02-13 05:56:00,Starbucks,Coffee Shop,Hachiōji,元八王子町1-409-2,2018_1332658__event_002,くら寿司,,,True,"On February 13, 2018 at 05:56, the user visited Starbucks, a Coffee Shop in Hachiōji. Address: 元八王子町1-409-2. Previous place: くら寿司."
2018_1332660__event_001,70564,2018_1332660,229,2018-02-19 01:44:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332660__event_002,ムラウチホビー 八王子店,True,"On February 19, 2018 at 01:44, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: ムラウチホビー 八王子店."
2018_1332660__event_002,70564,2018_1332660,1202,2018-02-19 07:32:00,ムラウチホビー 八王子店,Hobby Shop,Hachiōji,大和田町5-9-7,2018_1332660__event_001,東海大学医学部付属八王子病院,2018_1332660__event_003,ファミリーマート 京王八王子店,True,"On February 19, 2018 at 07:32, the user visited ムラウチホビー 八王子店, a Hobby Shop in Hachiōji. Address: 大和田町5-9-7. Previous place: 東海大学医学部付属八王子病院. Next place: ファミリーマート 京王八王子店."
2018_1332660__event_003,70564,2018_1332660,1298,2018-02-19 10:27:00,ファミリーマート 京王八王子店,Convenience Store,Hachiōji,明神町2-26-10,2018_1332660__event_002,ムラウチホビー 八王子店,,,True,"On February 19, 2018 at 10:27, the user visited ファミリーマート 京王八王子店, a Convenience Store in Hachiōji. Address: 明神町2-26-10. Previous place: ムラウチホビー 八王子店."
2018_1332662__event_001,70564,2018_1332662,3032,2018-03-04 04:30:00,AFG MOTOSPORTS,Motorcycle Shop,Fussa,福生2020-3,,,2018_1332662__event_002,コウノハラクルーズ,True,"On March 4, 2018 at 04:30, the user visited AFG MOTOSPORTS, a Motorcycle Shop in Fussa. Address: 福生2020-3. Next place: コウノハラクルーズ."
2018_1332662__event_002,70564,2018_1332662,3835,2018-03-04 05:38:00,コウノハラクルーズ,Motorcycle Shop,Hachiōji,中野町2168-1,2018_1332662__event_001,AFG MOTOSPORTS,,,True,"On March 4, 2018 at 05:38, the user visited コウノハラクルーズ, a Motorcycle Shop in Hachiōji. Address: 中野町2168-1. Previous place: AFG MOTOSPORTS."
2018_1332666__event_001,70564,2018_1332666,3627,2018-03-17 03:44:00,紅屋飯店,Szechuan Restaurant,Fussa,羽東1-6-11,,,2018_1332666__event_002,AFG MOTOSPORTS,True,"On March 17, 2018 at 03:44, the user visited 紅屋飯店, a Szechuan Restaurant in Fussa. Address: 羽東1-6-11. Next place: AFG MOTOSPORTS."
2018_1332666__event_002,70564,2018_1332666,3032,2018-03-17 07:31:00,AFG MOTOSPORTS,Motorcycle Shop,Fussa,福生2020-3,2018_1332666__event_001,紅屋飯店,,,True,"On March 17, 2018 at 07:31, the user visited AFG MOTOSPORTS, a Motorcycle Shop in Fussa. Address: 福生2020-3. Previous place: 紅屋飯店."
2018_1332668__event_001,70564,2018_1332668,229,2018-03-19 02:23:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332668__event_002,長浜らーめん 八王子店,True,"On March 19, 2018 at 02:23, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: 長浜らーめん 八王子店."
2018_1332668__event_002,70564,2018_1332668,182,2018-03-19 03:27:00,長浜らーめん 八王子店,Ramen Restaurant,Hachiōji,万町32,2018_1332668__event_001,東海大学医学部付属八王子病院,2018_1332668__event_003,Starbucks,True,"On March 19, 2018 at 03:27, the user visited 長浜らーめん 八王子店, a Ramen Restaurant in Hachiōji. Address: 万町32. Previous place: 東海大学医学部付属八王子病院. Next place: Starbucks."
2018_1332668__event_003,70564,2018_1332668,2383,2018-03-19 04:15:00,Starbucks,Coffee Shop,Hachiōji,元八王子町1-409-2,2018_1332668__event_002,長浜らーめん 八王子店,2018_1332668__event_004,八王子駅 (Hachiōji Sta.),True,"On March 19, 2018 at 04:15, the user visited Starbucks, a Coffee Shop in Hachiōji. Address: 元八王子町1-409-2. Previous place: 長浜らーめん 八王子店. Next place: 八王子駅 (Hachiōji Sta.)."
2018_1332668__event_004,70564,2018_1332668,2,2018-03-19 11:58:00,八王子駅 (Hachiōji Sta.),Train Station,Hachiōji,旭町1-1,2018_1332668__event_003,Starbucks,,,True,"On March 19, 2018 at 11:58, the user visited 八王子駅 (Hachiōji Sta.), a Train Station in Hachiōji. Address: 旭町1-1. Previous place: Starbucks."
2018_1332669__event_001,70564,2018_1332669,261,2018-03-22 22:55:00,ロイヤルホームセンター 相模原橋本店,Furniture / Home Store,Hachiōji,緑区西橋本3-9-8,,,2018_1332669__event_002,ESSO 八王子SS,True,"On March 22, 2018 at 22:55, the user visited ロイヤルホームセンター 相模原橋本店, a Furniture / Home Store in Hachiōji. Address: 緑区西橋本3-9-8. Next place: ESSO 八王子SS."
2018_1332669__event_002,70564,2018_1332669,4062,2018-03-22 23:48:00,ESSO 八王子SS,Gas Station,Hachiōji,大和田町5-2-1,2018_1332669__event_001,ロイヤルホームセンター 相模原橋本店,,,True,"On March 22, 2018 at 23:48, the user visited ESSO 八王子SS, a Gas Station in Hachiōji. Address: 大和田町5-2-1. Previous place: ロイヤルホームセンター 相模原橋本店."
2018_1332670__event_001,70564,2018_1332670,358,2018-03-24 01:00:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,,,2018_1332670__event_002,鳥居原ふれあいの館,True,"On March 24, 2018 at 01:00, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Next place: 鳥居原ふれあいの館."
2018_1332670__event_002,70564,2018_1332670,358,2018-03-24 06:27:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332670__event_001,鳥居原ふれあいの館,2018_1332670__event_003,ライコランド 多摩境店,True,"On March 24, 2018 at 06:27, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: 鳥居原ふれあいの館. Next place: ライコランド 多摩境店."
2018_1332670__event_003,70564,2018_1332670,374,2018-03-24 08:14:00,ライコランド 多摩境店,Motorcycle Shop,Hachiōji,小山ヶ丘4-3-5,2018_1332670__event_002,鳥居原ふれあいの館,,,True,"On March 24, 2018 at 08:14, the user visited ライコランド 多摩境店, a Motorcycle Shop in Hachiōji. Address: 小山ヶ丘4-3-5. Previous place: 鳥居原ふれあいの館."
2018_1332673__event_001,70564,2018_1332673,80,2018-03-28 00:39:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,,,2018_1332673__event_002,鳥居原ふれあいの館,True,"On March 28, 2018 at 00:39, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Next place: 鳥居原ふれあいの館."
2018_1332673__event_002,70564,2018_1332673,358,2018-03-28 06:05:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332673__event_001,道の駅 八王子滝山,,,True,"On March 28, 2018 at 06:05, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: 道の駅 八王子滝山."
2018_1332680__event_001,70564,2018_1332680,229,2018-04-10 01:38:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332680__event_002,AFG MOTOSPORTS,True,"On April 10, 2018 at 01:38, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: AFG MOTOSPORTS."
2018_1332680__event_002,70564,2018_1332680,3032,2018-04-10 03:36:00,AFG MOTOSPORTS,Motorcycle Shop,Fussa,福生2020-3,2018_1332680__event_001,東海大学医学部付属八王子病院,2018_1332680__event_003,鳥居原ふれあいの館,True,"On April 10, 2018 at 03:36, the user visited AFG MOTOSPORTS, a Motorcycle Shop in Fussa. Address: 福生2020-3. Previous place: 東海大学医学部付属八王子病院. Next place: 鳥居原ふれあいの館."
2018_1332680__event_003,70564,2018_1332680,358,2018-04-10 04:37:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332680__event_002,AFG MOTOSPORTS,,,True,"On April 10, 2018 at 04:37, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: AFG MOTOSPORTS."
2018_1332682__event_001,70564,2018_1332682,3118,2018-04-14 08:59:00,クレープショップMONKEY,Ice Cream Shop,Hachiōji,大和田町5-9-16,,,2018_1332682__event_002,焼肉牛伝 八王子石川町店,True,"On April 14, 2018 at 08:59, the user visited クレープショップMONKEY, a Ice Cream Shop in Hachiōji. Address: 大和田町5-9-16. Next place: 焼肉牛伝 八王子石川町店."
2018_1332682__event_002,70564,2018_1332682,1635,2018-04-14 10:32:00,焼肉牛伝 八王子石川町店,BBQ Joint,Hachiōji,石川町2097-2,2018_1332682__event_001,クレープショップMONKEY,2018_1332682__event_003,Baghdad Cafe West,True,"On April 14, 2018 at 10:32, the user visited 焼肉牛伝 八王子石川町店, a BBQ Joint in Hachiōji. Address: 石川町2097-2. Previous place: クレープショップMONKEY. Next place: Baghdad Cafe West."
2018_1332682__event_003,70564,2018_1332682,853,2018-04-14 13:48:00,Baghdad Cafe West,Bar,Hachiōji,北野町568,2018_1332682__event_002,焼肉牛伝 八王子石川町店,,,True,"On April 14, 2018 at 13:48, the user visited Baghdad Cafe West, a Bar in Hachiōji. Address: 北野町568. Previous place: 焼肉牛伝 八王子石川町店."
2018_1332686__event_001,70564,2018_1332686,4062,2018-04-20 00:41:00,ESSO 八王子SS,Gas Station,Hachiōji,大和田町5-2-1,,,2018_1332686__event_002,セブンイレブン 八王子インター北店,True,"On April 20, 2018 at 00:41, the user visited ESSO 八王子SS, a Gas Station in Hachiōji. Address: 大和田町5-2-1. Next place: セブンイレブン 八王子インター北店."
2018_1332686__event_002,70564,2018_1332686,1078,2018-04-20 00:52:00,セブンイレブン 八王子インター北店,Convenience Store,Hachiōji,左入町261-1,2018_1332686__event_001,ESSO 八王子SS,2018_1332686__event_003,鳥居原ふれあいの館,True,"On April 20, 2018 at 00:52, the user visited セブンイレブン 八王子インター北店, a Convenience Store in Hachiōji. Address: 左入町261-1. Previous place: ESSO 八王子SS. Next place: 鳥居原ふれあいの館."
2018_1332686__event_003,70564,2018_1332686,358,2018-04-20 05:34:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332686__event_002,セブンイレブン 八王子インター北店,2018_1332686__event_004,オギノパン 本社工場直売店,True,"On April 20, 2018 at 05:34, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: セブンイレブン 八王子インター北店. Next place: オギノパン 本社工場直売店."
2018_1332686__event_004,70564,2018_1332686,1254,2018-04-20 06:52:00,オギノパン 本社工場直売店,Bakery,Hachiōji,緑区長竹2841,2018_1332686__event_003,鳥居原ふれあいの館,2018_1332686__event_005,道の駅 八王子滝山,True,"On April 20, 2018 at 06:52, the user visited オギノパン 本社工場直売店, a Bakery in Hachiōji. Address: 緑区長竹2841. Previous place: 鳥居原ふれあいの館. Next place: 道の駅 八王子滝山."
2018_1332686__event_005,70564,2018_1332686,80,2018-04-20 11:40:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,2018_1332686__event_004,オギノパン 本社工場直売店,,,True,"On April 20, 2018 at 11:40, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Previous place: オギノパン 本社工場直売店."
2018_1332687__event_001,70564,2018_1332687,4062,2018-04-21 02:22:00,ESSO 八王子SS,Gas Station,Hachiōji,大和田町5-2-1,,,2018_1332687__event_002,バーミヤン,True,"On April 21, 2018 at 02:22, the user visited ESSO 八王子SS, a Gas Station in Hachiōji. Address: 大和田町5-2-1. Next place: バーミヤン."
2018_1332687__event_002,70564,2018_1332687,1937,2018-04-21 07:12:00,バーミヤン,Chinese Restaurant,Hachiōji,万町170-1,2018_1332687__event_001,ESSO 八王子SS,,,True,"On April 21, 2018 at 07:12, the user visited バーミヤン, a Chinese Restaurant in Hachiōji. Address: 万町170-1. Previous place: ESSO 八王子SS."
2018_1332689__event_001,70564,2018_1332689,356,2018-04-29 03:05:00,マクドナルド,Fast Food Restaurant,Hachiōji,大和田町4-21-4,,,2018_1332689__event_002,京王八王子駅 (Keiō-hachiōji Sta.),True,"On April 29, 2018 at 03:05, the user visited マクドナルド, a Fast Food Restaurant in Hachiōji. Address: 大和田町4-21-4. Next place: 京王八王子駅 (Keiō-hachiōji Sta.)."
2018_1332689__event_002,70564,2018_1332689,3,2018-04-29 10:08:00,京王八王子駅 (Keiō-hachiōji Sta.),Train Station,Hachiōji,明神町3-27-1,2018_1332689__event_001,マクドナルド,,,True,"On April 29, 2018 at 10:08, the user visited 京王八王子駅 (Keiō-hachiōji Sta.), a Train Station in Hachiōji. Address: 明神町3-27-1. Previous place: マクドナルド."
2018_1332692__event_001,70564,2018_1332692,3032,2018-05-03 02:31:00,AFG MOTOSPORTS,Motorcycle Shop,Fussa,福生2020-3,,,2018_1332692__event_002,鳥居原ふれあいの館,True,"On May 3, 2018 at 02:31, the user visited AFG MOTOSPORTS, a Motorcycle Shop in Fussa. Address: 福生2020-3. Next place: 鳥居原ふれあいの館."
2018_1332692__event_002,70564,2018_1332692,358,2018-05-03 04:18:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332692__event_001,AFG MOTOSPORTS,2018_1332692__event_003,鳥居原ふれあいの館,True,"On May 3, 2018 at 04:18, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: AFG MOTOSPORTS. Next place: 鳥居原ふれあいの館."
2018_1332692__event_003,70564,2018_1332692,358,2018-05-03 07:11:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332692__event_002,鳥居原ふれあいの館,2018_1332692__event_004,マクドナルド,True,"On May 3, 2018 at 07:11, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: 鳥居原ふれあいの館. Next place: マクドナルド."
2018_1332692__event_004,70564,2018_1332692,108,2018-05-03 15:04:00,マクドナルド,Fast Food Restaurant,Hachiōji,緑区西橋本1-2-2,2018_1332692__event_003,鳥居原ふれあいの館,,,True,"On May 3, 2018 at 15:04, the user visited マクドナルド, a Fast Food Restaurant in Hachiōji. Address: 緑区西橋本1-2-2. Previous place: 鳥居原ふれあいの館."
2018_1332693__event_001,70564,2018_1332693,80,2018-05-03 23:41:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,,,2018_1332693__event_002,鳥居原ふれあいの館,True,"On May 3, 2018 at 23:41, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Next place: 鳥居原ふれあいの館."
2018_1332693__event_002,70564,2018_1332693,358,2018-05-04 00:46:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332693__event_001,道の駅 八王子滝山,,,True,"On May 4, 2018 at 00:46, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: 道の駅 八王子滝山."
2018_1332695__event_001,70564,2018_1332695,358,2018-05-06 04:04:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,,,2018_1332695__event_002,鳥居原ふれあいの館,True,"On May 6, 2018 at 04:04, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Next place: 鳥居原ふれあいの館."
2018_1332695__event_002,70564,2018_1332695,358,2018-05-06 07:10:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332695__event_001,鳥居原ふれあいの館,,,True,"On May 6, 2018 at 07:10, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: 鳥居原ふれあいの館."
2018_1332696__event_001,70564,2018_1332696,4670,2018-05-11 01:55:00,,Home (private),Hachiōji,,,,2018_1332696__event_002,AFG MOTOSPORTS,True,"On May 11, 2018 at 01:55, the user recorded a travel event. Category: Home (private). City: Hachiōji. Next place: AFG MOTOSPORTS."
2018_1332696__event_002,70564,2018_1332696,3032,2018-05-11 07:47:00,AFG MOTOSPORTS,Motorcycle Shop,Fussa,福生2020-3,2018_1332696__event_001,,2018_1332696__event_003,コウノハラクルーズ,True,"On May 11, 2018 at 07:47, the user visited AFG MOTOSPORTS, a Motorcycle Shop in Fussa. Address: 福生2020-3. Next place: コウノハラクルーズ."
2018_1332696__event_003,70564,2018_1332696,3835,2018-05-11 09:37:00,コウノハラクルーズ,Motorcycle Shop,Hachiōji,中野町2168-1,2018_1332696__event_002,AFG MOTOSPORTS,,,True,"On May 11, 2018 at 09:37, the user visited コウノハラクルーズ, a Motorcycle Shop in Hachiōji. Address: 中野町2168-1. Previous place: AFG MOTOSPORTS."
2018_1332705__event_001,70564,2018_1332705,229,2018-05-22 00:55:00,東海大学医学部付属八王子病院,Hospital,Hachiōji,石川町1838,,,2018_1332705__event_002,マクドナルド,True,"On May 22, 2018 at 00:55, the user visited 東海大学医学部付属八王子病院, a Hospital in Hachiōji. Address: 石川町1838. Next place: マクドナルド."
2018_1332705__event_002,70564,2018_1332705,356,2018-05-22 02:57:00,マクドナルド,Fast Food Restaurant,Hachiōji,大和田町4-21-4,2018_1332705__event_001,東海大学医学部付属八王子病院,,,True,"On May 22, 2018 at 02:57, the user visited マクドナルド, a Fast Food Restaurant in Hachiōji. Address: 大和田町4-21-4. Previous place: 東海大学医学部付属八王子病院."
2018_1332713__event_001,70564,2018_1332713,1602,2018-07-22 03:26:00,セブンイレブン 相模原城山川尻東店,Convenience Store,Hachiōji,緑区川尻1593-1,,,2018_1332713__event_002,鳥居原ふれあいの館,True,"On July 22, 2018 at 03:26, the user visited セブンイレブン 相模原城山川尻東店, a Convenience Store in Hachiōji. Address: 緑区川尻1593-1. Next place: 鳥居原ふれあいの館."
2018_1332713__event_002,70564,2018_1332713,358,2018-07-22 03:48:00,鳥居原ふれあいの館,Farmers Market,Hachiōji,緑区鳥屋1674,2018_1332713__event_001,セブンイレブン 相模原城山川尻東店,2018_1332713__event_003,ステーキレストラン STUMP,True,"On July 22, 2018 at 03:48, the user visited 鳥居原ふれあいの館, a Farmers Market in Hachiōji. Address: 緑区鳥屋1674. Previous place: セブンイレブン 相模原城山川尻東店. Next place: ステーキレストラン STUMP."
2018_1332713__event_003,70564,2018_1332713,3626,2018-07-22 04:36:00,ステーキレストラン STUMP,Grilled Meat Restaurant,Hachiōji,半原5607,2018_1332713__event_002,鳥居原ふれあいの館,2018_1332713__event_004,関根精肉店,True,"On July 22, 2018 at 04:36, the user visited ステーキレストラン STUMP, a Grilled Meat Restaurant in Hachiōji. Address: 半原5607. Previous place: 鳥居原ふれあいの館. Next place: 関根精肉店."
2018_1332713__event_004,70564,2018_1332713,611,2018-07-22 11:02:00,関根精肉店,Japanese Restaurant,Hachiōji,横山町3-6,2018_1332713__event_003,ステーキレストラン STUMP,,,True,"On July 22, 2018 at 11:02, the user visited 関根精肉店, a Japanese Restaurant in Hachiōji. Address: 横山町3-6. Previous place: ステーキレストラン STUMP."
2018_1335087__event_001,70703,2018_1335087,1425,2017-10-11 07:40:00,JR 橋本駅 (JR Hashimoto Sta.),Train Station,Hachiōji,緑区橋本6-1-25,,,2018_1335087__event_002,アドアーズ 橋本店,False,"On October 11, 2017 at 07:40, the user visited JR 橋本駅 (JR Hashimoto Sta.), a Train Station in Hachiōji. Address: 緑区橋本6-1-25. Next place: アドアーズ 橋本店."
2018_1335087__event_002,70703,2018_1335087,865,2017-10-11 13:34:00,アドアーズ 橋本店,Arcade,Hachiōji,緑区橋本3-3-1,2018_1335087__event_001,JR 橋本駅 (JR Hashimoto Sta.),,,False,"On October 11, 2017 at 13:34, the user visited アドアーズ 橋本店, a Arcade in Hachiōji. Address: 緑区橋本3-3-1. Previous place: JR 橋本駅 (JR Hashimoto Sta.)."
2018_1335089__event_001,70703,2018_1335089,4271,2017-10-18 04:47:00,和食屋 ふうふや 多摩境店,Japanese Restaurant,Hachiōji,〒194-0215 東京都町田市小山ヶ丘4-1-3,,,2018_1335089__event_002,アドアーズ 橋本店,False,"On October 18, 2017 at 04:47, the user visited 和食屋 ふうふや 多摩境店, a Japanese Restaurant in Hachiōji. Address: 〒194-0215 東京都町田市小山ヶ丘4-1-3. Next place: アドアーズ 橋本店."
2018_1335089__event_002,70703,2018_1335089,865,2017-10-18 09:38:00,アドアーズ 橋本店,Arcade,Hachiōji,緑区橋本3-3-1,2018_1335089__event_001,和食屋 ふうふや 多摩境店,,,False,"On October 18, 2017 at 09:38, the user visited アドアーズ 橋本店, a Arcade in Hachiōji. Address: 緑区橋本3-3-1. Previous place: 和食屋 ふうふや 多摩境店."
2018_1335091__event_001,70703,2018_1335091,4476,2017-11-02 06:24:00,壱角家,Ramen Restaurant,Hachiōji,緑区橋本6-1-24,,,2018_1335091__event_002,にかい皮膚科,False,"On November 2, 2017 at 06:24, the user visited 壱角家, a Ramen Restaurant in Hachiōji. Address: 緑区橋本6-1-24. Next place: にかい皮膚科."
2018_1335091__event_002,70703,2018_1335091,2337,2017-11-02 06:50:00,にかい皮膚科,Doctor's Office,Hachiōji,緑区橋本6-2-3,2018_1335091__event_001,壱角家,2018_1335091__event_003,アドアーズ 橋本店,False,"On November 2, 2017 at 06:50, the user visited にかい皮膚科, a Doctor's Office in Hachiōji. Address: 緑区橋本6-2-3. Previous place: 壱角家. Next place: アドアーズ 橋本店."
2018_1335091__event_003,70703,2018_1335091,865,2017-11-02 10:18:00,アドアーズ 橋本店,Arcade,Hachiōji,緑区橋本3-3-1,2018_1335091__event_002,にかい皮膚科,,,False,"On November 2, 2017 at 10:18, the user visited アドアーズ 橋本店, a Arcade in Hachiōji. Address: 緑区橋本3-3-1. Previous place: にかい皮膚科."
2018_1335093__event_001,70703,2018_1335093,2602,2017-11-09 01:24:00,JR 2-3番線ホーム,Platform,Hachiōji,緑区橋本6-1-25,,,2018_1335093__event_002,煮干鰮らーめん 圓,False,"On November 9, 2017 at 01:24, the user visited JR 2-3番線ホーム, a Platform in Hachiōji. Address: 緑区橋本6-1-25. Next place: 煮干鰮らーめん 圓."
2018_1335093__event_002,70703,2018_1335093,314,2017-11-09 05:44:00,煮干鰮らーめん 圓,Ramen Restaurant,Hachiōji,横山町21-21,2018_1335093__event_001,JR 2-3番線ホーム,2018_1335093__event_003,ムラサキスポーツ 八王子店,False,"On November 9, 2017 at 05:44, the user visited 煮干鰮らーめん 圓, a Ramen Restaurant in Hachiōji. Address: 横山町21-21. Previous place: JR 2-3番線ホーム. Next place: ムラサキスポーツ 八王子店."
2018_1335093__event_003,70703,2018_1335093,1208,2017-11-09 06:39:00,ムラサキスポーツ 八王子店,Board Shop,Hachiōji,東町12-2,2018_1335093__event_002,煮干鰮らーめん 圓,2018_1335093__event_004,,False,"On November 9, 2017 at 06:39, the user visited ムラサキスポーツ 八王子店, a Board Shop in Hachiōji. Address: 東町12-2. Previous place: 煮干鰮らーめん 圓."
2018_1335093__event_004,70703,2018_1335093,644,2017-11-09 07:04:00,,Train Station,Hachiōji,,2018_1335093__event_003,ムラサキスポーツ 八王子店,2018_1335093__event_005,味ん味ん 橋本店,False,"On November 9, 2017 at 07:04, the user recorded a travel event. Category: Train Station. City: Hachiōji. Previous place: ムラサキスポーツ 八王子店. Next place: 味ん味ん 橋本店."
2018_1335093__event_005,70703,2018_1335093,776,2017-11-09 10:54:00,味ん味ん 橋本店,BBQ Joint,Hachiōji,緑区橋本8-2-1,2018_1335093__event_004,,,,False,"On November 9, 2017 at 10:54, the user visited 味ん味ん 橋本店, a BBQ Joint in Hachiōji. Address: 緑区橋本8-2-1."
2018_1335094__event_001,70703,2018_1335094,3214,2017-11-13 04:26:00,ZERO RACING,Automotive Shop,Hachiōji,緑区青山2981-3,,,2018_1335094__event_002,童人夢農場（ドリームファーム）,False,"On November 13, 2017 at 04:26, the user visited ZERO RACING, a Automotive Shop in Hachiōji. Address: 緑区青山2981-3. Next place: 童人夢農場（ドリームファーム）."
2018_1335094__event_002,70703,2018_1335094,143,2017-11-13 05:09:00,童人夢農場（ドリームファーム）,Pizza Place,Hachiōji,緑区青山3126,2018_1335094__event_001,ZERO RACING,,,False,"On November 13, 2017 at 05:09, the user visited 童人夢農場（ドリームファーム）, a Pizza Place in Hachiōji. Address: 緑区青山3126. Previous place: ZERO RACING."
