query_id,user_id,query_type,target_event_id,target_is_dense_top5,e5_dense_target_rank,top5_raw_ppr_target_rank,top5_ppr_rrf_target_rank,all_event_raw_ppr_target_rank,all_event_ppr_rrf_target_rank,e5_dense_reciprocal_rank,top5_raw_ppr_reciprocal_rank,top5_ppr_rrf_reciprocal_rank,all_event_raw_ppr_reciprocal_rank,all_event_ppr_rrf_reciprocal_rank,e5_dense_top1_event_id,top5_raw_ppr_top1_event_id,top5_ppr_rrf_top1_event_id,all_event_raw_ppr_top1_event_id,all_event_ppr_rrf_top1_event_id,all_rrf_rank_gain_vs_dense,all_rrf_rank_gain_vs_top5_rrf,all_raw_rank_gain_vs_top5_raw
tokyo_74188_relational_after,74188,relational_after,2018_1388327__event_003,True,1,2,2,2,2,1.0000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,2018_1388327__event_003,2018_1388327__event_002,2018_1388327__event_002,2018_1388327__event_002,2018_1388327__event_002,-1,0,0
tokyo_74188_semantic,74188,semantic,2018_1388318__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1388318__event_002,2018_1388318__event_002,2018_1388318__event_002,2018_1388318__event_002,2018_1388318__event_002,0,0,0
tokyo_74188_temporal_spatial,74188,temporal_spatial,2018_1388319__event_003,True,1,2,1,18,3,1.0000000000,0.5000000000,1.0000000000,0.0555555556,0.3333333333,2018_1388319__event_003,2018_1388319__event_002,2018_1388319__event_003,2018_1388319__event_002,2018_1388319__event_002,-2,-2,-16
tokyo_74982_relational_after,74982,relational_after,2018_1402558__event_002,True,3,2,2,4,3,0.3333333333,0.5000000000,0.5000000000,0.2500000000,0.3333333333,2018_1402558__event_001,2018_1402558__event_001,2018_1402558__event_001,2018_1402555__event_002,2018_1402558__event_001,0,-1,-2
tokyo_74982_semantic,74982,semantic,2018_1402586__event_001,False,9,22,15,10,9,0.1111111111,0.0454545455,0.0666666667,0.1000000000,0.1111111111,2018_1402558__event_002,2018_1402558__event_002,2018_1402558__event_002,2018_1402555__event_002,2018_1402555__event_002,0,6,12
tokyo_74982_temporal_spatial,74982,temporal_spatial,2018_1402556__event_002,True,1,1,1,3,1,1.0000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_1402556__event_002,2018_1402556__event_002,2018_1402556__event_002,2018_1402590__event_002,2018_1402556__event_002,0,0,-2
tokyo_78286_relational_after,78286,relational_after,2018_1453204__event_002,True,2,2,2,11,1,0.5000000000,0.5000000000,0.5000000000,0.0909090909,1.0000000000,2018_1453204__event_001,2018_1453204__event_001,2018_1453204__event_001,2018_1453189__event_002,2018_1453204__event_002,1,1,-9
tokyo_78286_semantic,78286,semantic,2018_1453199__event_002,True,1,3,1,17,4,1.0000000000,0.3333333333,1.0000000000,0.0588235294,0.2500000000,2018_1453199__event_002,2018_1453197__event_001,2018_1453199__event_002,2018_1453188__event_002,2018_1453188__event_002,-3,-3,-14
tokyo_78286_temporal_spatial,78286,temporal_spatial,2018_1453219__event_001,True,1,1,1,12,2,1.0000000000,1.0000000000,1.0000000000,0.0833333333,0.5000000000,2018_1453219__event_001,2018_1453219__event_001,2018_1453219__event_001,2018_1453184__event_002,2018_1453184__event_002,-1,-1,-11
tokyo_79139_relational_after,79139,relational_after,2018_1466945__event_002,True,1,2,2,6,2,1.0000000000,0.5000000000,0.5000000000,0.1666666667,0.5000000000,2018_1466945__event_002,2018_1466945__event_001,2018_1466945__event_001,2018_1466942__event_002,2018_1466942__event_002,-1,0,-4
tokyo_79139_semantic,79139,semantic,2018_1466953__event_003,True,1,3,2,18,6,1.0000000000,0.3333333333,0.5000000000,0.0555555556,0.1666666667,2018_1466953__event_003,2018_1466944__event_001,2018_1466944__event_001,2018_1466942__event_002,2018_1466952__event_002,-5,-4,-15
tokyo_79139_temporal_spatial,79139,temporal_spatial,2018_1466948__event_002,True,1,4,2,6,1,1.0000000000,0.2500000000,0.5000000000,0.1666666667,1.0000000000,2018_1466948__event_002,2018_1466944__event_001,2018_1466944__event_001,2018_1466946__event_002,2018_1466948__event_002,0,1,-2
tokyo_79719_relational_after,79719,relational_after,2018_1475337__event_002,True,1,1,1,7,1,1.0000000000,1.0000000000,1.0000000000,0.1428571429,1.0000000000,2018_1475337__event_002,2018_1475337__event_002,2018_1475337__event_002,2018_1475389__event_002,2018_1475337__event_002,0,0,-6
tokyo_79719_semantic,79719,semantic,2018_1475331__event_001,True,1,1,1,18,2,1.0000000000,1.0000000000,1.0000000000,0.0555555556,0.5000000000,2018_1475331__event_001,2018_1475331__event_001,2018_1475331__event_001,2018_1475396__event_002,2018_1475377__event_002,-1,-1,-17
tokyo_79719_temporal_spatial,79719,temporal_spatial,2018_1475338__event_002,False,10,27,14,4,5,0.1000000000,0.0370370370,0.0714285714,0.2500000000,0.2000000000,2018_1475351__event_002,2018_1475386__event_001,2018_1475386__event_001,2018_1475396__event_002,2018_1475351__event_002,5,9,23
tokyo_80051_relational_after,80051,relational_after,2018_1480024__event_002,True,1,1,1,5,2,1.0000000000,1.0000000000,1.0000000000,0.2000000000,0.5000000000,2018_1480024__event_002,2018_1480024__event_002,2018_1480024__event_002,2018_1480027__event_002,2018_1480027__event_002,-1,-1,-4
tokyo_80051_semantic,80051,semantic,2018_1480044__event_001,True,1,4,2,8,4,1.0000000000,0.2500000000,0.5000000000,0.1250000000,0.2500000000,2018_1480044__event_001,2018_1480012__event_002,2018_1480012__event_002,2018_1480032__event_002,2018_1480032__event_002,-3,-2,-4
tokyo_80051_temporal_spatial,80051,temporal_spatial,2018_1480056__event_001,True,1,3,1,5,1,1.0000000000,0.3333333333,1.0000000000,0.2000000000,1.0000000000,2018_1480056__event_001,2018_1480050__event_002,2018_1480056__event_001,2018_1480027__event_002,2018_1480056__event_001,0,0,-2
tokyo_80415_relational_after,80415,relational_after,2018_1485522__event_003,True,2,3,3,4,2,0.5000000000,0.3333333333,0.3333333333,0.2500000000,0.5000000000,2018_1485522__event_002,2018_1485522__event_002,2018_1485522__event_002,2018_1485522__event_002,2018_1485522__event_002,0,1,-1
tokyo_80415_semantic,80415,semantic,2018_1485473__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1485473__event_002,2018_1485473__event_002,2018_1485473__event_002,2018_1485473__event_002,2018_1485473__event_002,0,0,0
tokyo_80415_temporal_spatial,80415,temporal_spatial,2018_1485536__event_002,True,2,1,2,10,6,0.5000000000,1.0000000000,0.5000000000,0.1000000000,0.1666666667,2018_1485532__event_002,2018_1485536__event_002,2018_1485532__event_002,2018_1485455__event_002,2018_1485522__event_002,-4,-4,-9
tokyo_80480_relational_after,80480,relational_after,2018_1486542__event_002,True,2,1,2,1,1,0.5000000000,1.0000000000,0.5000000000,1.0000000000,1.0000000000,2018_1486542__event_001,2018_1486542__event_002,2018_1486542__event_001,2018_1486542__event_002,2018_1486542__event_002,1,1,0
tokyo_80480_semantic,80480,semantic,2018_1486540__event_003,True,2,3,3,31,10,0.5000000000,0.3333333333,0.3333333333,0.0322580645,0.1000000000,2018_1486548__event_001,2018_1486548__event_001,2018_1486548__event_001,2018_1486556__event_002,2018_1486548__event_001,-8,-7,-28
tokyo_80480_temporal_spatial,80480,temporal_spatial,2018_1486550__event_002,False,6,19,9,9,8,0.1666666667,0.0526315789,0.1111111111,0.1111111111,0.1250000000,2018_1486544__event_002,2018_1486514__event_001,2018_1486514__event_001,2018_1486556__event_002,2018_1486544__event_002,-2,1,10
tokyo_86988_relational_after,86988,relational_after,2018_1596296__event_002,True,2,1,1,1,1,0.5000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1596296__event_001,2018_1596296__event_002,2018_1596296__event_002,2018_1596296__event_002,2018_1596296__event_002,1,0,0
tokyo_86988_semantic,86988,semantic,2018_1596327__event_005,True,1,4,3,45,13,1.0000000000,0.2500000000,0.3333333333,0.0222222222,0.0769230769,2018_1596327__event_005,2018_1596283__event_001,2018_1596283__event_001,2018_1596300__event_002,2018_1596283__event_001,-12,-10,-41
tokyo_86988_temporal_spatial,86988,temporal_spatial,2018_1596300__event_003,True,5,5,5,1,1,0.2000000000,0.2000000000,0.2000000000,1.0000000000,1.0000000000,2018_1596277__event_003,2018_1596324__event_002,2018_1596324__event_002,2018_1596300__event_003,2018_1596300__event_003,4,4,4
tokyo_87391_temporal_spatial,87391,temporal_spatial,2018_1602172__event_001,True,1,1,1,4,2,1.0000000000,1.0000000000,1.0000000000,0.2500000000,0.5000000000,2018_1602172__event_001,2018_1602172__event_001,2018_1602172__event_001,2018_1602172__event_002,2018_1602172__event_002,-1,-1,-3
tokyo_88625_relational_after,88625,relational_after,2018_1619235__event_004,True,3,5,5,7,5,0.3333333333,0.2000000000,0.2000000000,0.1428571429,0.2000000000,2018_1619235__event_003,2018_1619235__event_003,2018_1619235__event_003,2018_1619235__event_003,2018_1619235__event_003,-2,0,-2
tokyo_88625_semantic,88625,semantic,2018_1619230__event_001,True,2,4,3,13,4,0.5000000000,0.2500000000,0.3333333333,0.0769230769,0.2500000000,2018_1619218__event_002,2018_1619218__event_002,2018_1619218__event_002,2018_1619221__event_002,2018_1619218__event_002,-2,-1,-9
tokyo_88625_temporal_spatial,88625,temporal_spatial,2018_1619221__event_002,True,1,3,2,1,1,1.0000000000,0.3333333333,0.5000000000,1.0000000000,1.0000000000,2018_1619221__event_002,2018_1619240__event_001,2018_1619240__event_001,2018_1619221__event_002,2018_1619221__event_002,0,1,2
tokyo_88793_relational_after,88793,relational_after,2018_1621573__event_002,True,1,1,1,7,1,1.0000000000,1.0000000000,1.0000000000,0.1428571429,1.0000000000,2018_1621573__event_002,2018_1621573__event_002,2018_1621573__event_002,2018_1621565__event_002,2018_1621573__event_002,0,0,-6
tokyo_88793_semantic,88793,semantic,2018_1621568__event_002,True,1,1,1,7,2,1.0000000000,1.0000000000,1.0000000000,0.1428571429,0.5000000000,2018_1621568__event_002,2018_1621568__event_002,2018_1621568__event_002,2018_1621561__event_002,2018_1621561__event_002,-1,-1,-6
tokyo_88793_temporal_spatial,88793,temporal_spatial,2018_1621591__event_002,True,2,3,3,9,3,0.5000000000,0.3333333333,0.3333333333,0.1111111111,0.3333333333,2018_1621582__event_002,2018_1621582__event_002,2018_1621582__event_002,2018_1621565__event_002,2018_1621582__event_002,-1,0,-6
